nama_schema,nama_tabel,nama_index,tidak_unik,urutan,nama_kolom,jenis_index
layanan,hasil_lab_mikroskopik_detail,PEMERIKSAAN,1,1,PEMERIKSAAN,BTREE
layanan,hasil_lab_mikroskopik_detail,PRIMARY,0,1,ID,BTREE
layanan,hasil_lab_pcr,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
layanan,hasil_lab_pcr,KUNJUNGAN_UNIQUE,0,1,KUNJUNGAN,BTREE
layanan,hasil_lab_pcr,PRIMARY,0,1,ID,BTREE
layanan,hasil_pa,JENIS_PEMERIKSAAN,1,1,JENIS_PEMERIKSAAN,BTREE
layanan,hasil_pa,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
layanan,hasil_pa,PRIMARY,0,1,ID,BTREE
layanan,hasil_pa,STATUS,1,1,STATUS,BTREE
layanan,hasil_pa,TANGGAL_INPUT,1,1,TANGGAL_INPUT,BTREE
layanan,hasil_pemeriksaan_imunoflurosensi_pa,DOKTER,1,1,DOKTER,BTREE
layanan,hasil_pemeriksaan_imunoflurosensi_pa,KUNJUNGAN,0,1,KUNJUNGAN,BTREE
layanan,hasil_pemeriksaan_imunoflurosensi_pa,PRIMARY,0,1,ID,BTREE
layanan,hasil_pemeriksaan_imunoflurosensi_pa,STATUS,1,1,STATUS,BTREE
layanan,hasil_pemeriksaan_imunoflurosensi_pa,TANGGAL_HASIL,1,1,TANGGAL_HASIL,BTREE
layanan,hasil_pemeriksaan_molekuler_pa,DOKTER,1,1,DOKTER,BTREE
layanan,hasil_pemeriksaan_molekuler_pa,JENIS_PEMERIKSAAN,1,1,JENIS_PEMERIKSAAN,BTREE
layanan,hasil_pemeriksaan_molekuler_pa,KUNJUNGAN,0,1,KUNJUNGAN,BTREE
layanan,hasil_pemeriksaan_molekuler_pa,PRIMARY,0,1,ID,BTREE
layanan,hasil_pemeriksaan_molekuler_pa,STATUS,1,1,STATUS,BTREE
layanan,hasil_pemeriksaan_molekuler_pa,TANGGAL_HASIL,1,1,TANGGAL_HASIL,BTREE
layanan,hasil_rad,DOKTER,1,1,DOKTER,BTREE
layanan,hasil_rad,PRIMARY,0,1,ID,BTREE
layanan,hasil_rad,TANGGAL,1,1,TANGGAL,BTREE
layanan,hasil_rad,TINDAKAN_MEDIS,0,1,TINDAKAN_MEDIS,BTREE
layanan,iterasi_obat,ASAL,1,1,KUNJUNGAN_ASAL,BTREE
layanan,iterasi_obat,iterasi_obat_ITERASI_IDX,1,1,ITERASI,BTREE
layanan,iterasi_obat,iterasi_obat_RESEP_KE_IDX,1,1,RESEP_KE,BTREE
layanan,iterasi_obat,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
layanan,iterasi_obat,OLEH,1,1,OLEH,BTREE
layanan,iterasi_obat,PRIMARY,0,1,NOMOR,BTREE
layanan,iterasi_obat,STATUS,1,1,STATUS,BTREE
layanan,jasa_tuslah_farmasi,FARMASI,1,1,FARMASI,BTREE
layanan,jasa_tuslah_farmasi,HARGA,1,1,HARGA,BTREE
layanan,jasa_tuslah_farmasi,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
layanan,jasa_tuslah_farmasi,PRIMARY,0,1,ID,BTREE
layanan,kelahiran,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
layanan,kelahiran,NAMA,1,1,NAMA,BTREE
layanan,kelahiran,NOPEN_IBU,1,1,NOPEN,BTREE
layanan,kelahiran,PRIMARY,0,1,ID,BTREE
layanan,kelahiran,STATUS,1,1,STATUS,BTREE
layanan,kelahiran,TANGGAL,1,1,TANGGAL,BTREE
layanan,layanan_bon_sisa_farmasi,FARMASI,1,1,FARMASI,BTREE
layanan,layanan_bon_sisa_farmasi,PRIMARY,0,1,ID,BTREE
layanan,layanan_bon_sisa_farmasi,REF,1,1,REF,BTREE
layanan,layanan_bon_sisa_farmasi,STATUS,1,1,STATUS,BTREE
layanan,layanan_bon_sisa_farmasi,TANGGAL,1,1,TANGGAL,BTREE
layanan,nilai_kritis_lab,HASIL_LAB,1,1,HASIL_LAB,BTREE
layanan,nilai_kritis_lab,PRIMARY,0,1,ID,BTREE
layanan,nilai_kritis_lab,STATUS,1,1,STATUS,BTREE
layanan,nilai_kritis_lab,STATUS_LAPOR,1,1,STATUS_LAPOR,BTREE
layanan,nilai_kritis_lab,TANGGAL,1,1,TANGGAL,BTREE
layanan,nilai_kritis_lab,WAKTU_LAPOR,1,1,WAKTU_LAPOR,BTREE
layanan,o2,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
layanan,o2,PRIMARY,0,1,ID,BTREE
layanan,o2,STATUS,1,1,STATUS,BTREE
layanan,o2,TANGGAL,1,1,TANGGAL,BTREE
layanan,order_detil_lab,ORDER_ID_TINDAKAN,0,1,ORDER_ID,BTREE
layanan,order_detil_lab,ORDER_ID_TINDAKAN,0,2,TINDAKAN,BTREE
layanan,order_detil_lab,PRIMARY,0,1,ID,BTREE
layanan,order_detil_lab,REF,1,1,REF,BTREE
layanan,order_detil_lab,STATUS,1,1,STATUS,BTREE
layanan,order_detil_rad,ORDER_ID_TINDAKAN,0,1,ORDER_ID,BTREE
layanan,order_detil_rad,ORDER_ID_TINDAKAN,0,2,TINDAKAN,BTREE
layanan,order_detil_rad,PRIMARY,0,1,ID,BTREE
layanan,order_detil_rad,REF,1,1,REF,BTREE
layanan,order_detil_rad,STATUS,1,1,STATUS,BTREE
layanan,order_detil_resep,FARMASI,1,1,FARMASI,BTREE
layanan,order_detil_resep,FREKUENSI,1,1,FREKUENSI,BTREE
layanan,order_detil_resep,GROUP_RACIKAN,1,1,GROUP_RACIKAN,BTREE
layanan,order_detil_resep,ORDER_ID,1,1,ORDER_ID,BTREE
layanan,order_detil_resep,PRIMARY,0,1,ID,BTREE
layanan,order_detil_resep,RACIKAN,1,1,RACIKAN,BTREE
layanan,order_detil_resep,REF,1,1,REF,BTREE
layanan,order_detil_resep,REF_RIWAYAT_ORDER,1,1,REF_RIWAYAT_ORDER,BTREE
layanan,order_detil_resep,RUTE_PEMBERIAN,1,1,RUTE_PEMBERIAN,BTREE
layanan,order_detil_resep,STATUS,1,1,STATUS,BTREE
layanan,order_detil_resep,STATUS_PEMBERIAN,1,1,STATUS_PEMBERIAN,BTREE
layanan,order_detil_resep,TANGGAL_STOP,1,1,TANGGAL_STOP,BTREE
layanan,order_detil_resep,TINDAKAN,1,1,TINDAKAN,BTREE
layanan,order_detil_resep,TINDAKAN_PAKET,1,1,TINDAKAN_PAKET,BTREE
layanan,order_detil_resep,USER_STOP,1,1,USER_STOP,BTREE
layanan,order_lab,ADA_PENGANTAR_PA,1,1,ADA_PENGANTAR_PA,BTREE
layanan,order_lab,DOKTER_ASAL,1,1,DOKTER_ASAL,BTREE
layanan,order_lab,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
layanan,order_lab,PERMINTAAN_DARAH,1,1,PERMINTAAN_DARAH,BTREE
layanan,order_lab,PRIMARY,0,1,NOMOR,BTREE
layanan,order_lab,STATUS,1,1,STATUS,BTREE
layanan,order_lab,TANGGAL,1,1,TANGGAL,BTREE
layanan,order_lab,TUJUAN,1,1,TUJUAN,BTREE
layanan,order_rad,DOKTER_ASAL,1,1,DOKTER_ASAL,BTREE
layanan,order_rad,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
layanan,order_rad,LEMBAR_TRANSFER,1,1,LEMBAR_TRANSFER,BTREE
layanan,order_rad,PRIMARY,0,1,NOMOR,BTREE
layanan,order_rad,STATUS,1,1,STATUS,BTREE
layanan,order_rad,TANGGAL,1,1,TANGGAL,BTREE
layanan,order_rad,TUJUAN,1,1,TUJUAN,BTREE
layanan,order_resep,DOKTER_ASAL,1,1,DOKTER_DPJP,BTREE
layanan,order_resep,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
layanan,order_resep,order_resep_IS_FORMULIR_ANTIBIOTIK_IDX,1,1,IS_FORMULIR_ANTIBIOTIK,BTREE
layanan,order_resep,order_resep_REF_ITERASI_IDX,1,1,REF_ITERASI,BTREE
layanan,order_resep,order_resep_REF_PROTOKOL_IDX,1,1,REF_PROTOKOL,BTREE
layanan,order_resep,PRIMARY,0,1,NOMOR,BTREE
layanan,order_resep,REF,1,1,REF,BTREE
layanan,order_resep,STATUS,1,1,STATUS,BTREE
layanan,order_resep,TANGGAL,1,1,TANGGAL,BTREE
layanan,order_resep,TINDAKAN_PAKET,1,1,TINDAKAN_PAKET,BTREE
layanan,order_resep,TUJUAN,1,1,TUJUAN,BTREE
layanan,pasien_meninggal,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
layanan,pasien_meninggal,PRIMARY,0,1,ID,BTREE
layanan,pasien_meninggal,STATUS,1,1,STATUS,BTREE
layanan,pasien_meninggal,STATUS_VERIFIKASI,1,1,STATUS_VERIFIKASI,BTREE
layanan,pasien_meninggal,TANGGAL,1,1,TANGGAL,BTREE
layanan,pasien_meninggal,VERIFIKATOR,1,1,VERIFIKATOR,BTREE
layanan,pasien_pulang,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
layanan,pasien_pulang,NOPEN,1,1,NOPEN,BTREE
layanan,pasien_pulang,PRIMARY,0,1,ID,BTREE
layanan,pasien_pulang,TANGGAL,1,1,TANGGAL,BTREE
layanan,pemakaian_bhp,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
layanan,pemakaian_bhp,pemakaian_bhp_TINDAKAN_IDX,1,1,TINDAKAN,BTREE
layanan,pemakaian_bhp,PRIMARY,0,1,ID,BTREE
layanan,pemakaian_bhp,RUANGAN,1,1,RUANGAN,BTREE
layanan,pemakaian_bhp,STATUS,1,1,STATUS,BTREE
layanan,pemakaian_bhp,TANGGAL,1,1,TANGGAL,BTREE
layanan,pemakaian_bhp_detil,BAHAN,1,1,BARANG,BTREE
layanan,pemakaian_bhp_detil,PEMAKAIAN,1,1,PEMAKAIAN,BTREE
layanan,pemakaian_bhp_detil,PRIMARY,0,1,ID,BTREE
layanan,pemakaian_bhp_detil,STATUS,1,1,STATUS,BTREE
layanan,permintaan_darah_detail,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
layanan,permintaan_darah_detail,ORDER_ID,1,1,ORDER_ID,BTREE
layanan,permintaan_darah_detail,PRIMARY,0,1,NOMOR,BTREE
layanan,petugas_tindakan_medis,PRIMARY,0,1,ID,BTREE
layanan,petugas_tindakan_medis,STATUS,1,1,STATUS,BTREE
layanan,petugas_tindakan_medis,TINDAKAN_MEDIS_JENIS_MEDIS_KE,0,1,TINDAKAN_MEDIS,BTREE
layanan,petugas_tindakan_medis,TINDAKAN_MEDIS_JENIS_MEDIS_KE,0,2,JENIS,BTREE
layanan,petugas_tindakan_medis,TINDAKAN_MEDIS_JENIS_MEDIS_KE,0,3,MEDIS,BTREE
layanan,petugas_tindakan_medis,TINDAKAN_MEDIS_JENIS_MEDIS_KE,0,4,KE,BTREE
layanan,protokol_pengobatan,JENIS,1,1,JENIS,BTREE
layanan,protokol_pengobatan,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
layanan,protokol_pengobatan,PRIMARY,0,1,NOMOR,BTREE
layanan,protokol_pengobatan,protokol_pengobatan_ORDER_IDX,1,1,ORDER,BTREE
layanan,protokol_pengobatan,protokol_pengobatan_STADIUM_IDX,1,1,STADIUM,BTREE
layanan,protokol_pengobatan,STATUS,1,1,STATUS,BTREE
layanan,protokol_pengobatan,TANGGAL,1,1,TANGGAL,BTREE
layanan,protokol_pengobatan_detail,PRIMARY,0,1,ID,BTREE
layanan,protokol_pengobatan_detail,PROTOKOL,1,1,PROTOKOL,BTREE
layanan,protokol_pengobatan_detail,protokol_pengobatan_detail_DOKTER_DPJP_IDX,1,1,DOKTER_DPJP,BTREE
layanan,protokol_pengobatan_detail,protokol_pengobatan_detail_IS_ADD_IDX,1,1,ISADD,BTREE
layanan,protokol_pengobatan_detail,protokol_pengobatan_detail_PEMBERIANKE_IDX,1,1,PEMBERIANKE,BTREE
layanan,protokol_pengobatan_detail,REF_ASAL_KUNJUNGAN,1,1,REF_ASAL_KUNJUNGAN,BTREE
layanan,protokol_pengobatan_detail,SIKLUS,1,1,SIKLUS,BTREE
layanan,protokol_pengobatan_detail,STATUS,1,1,STATUS,BTREE
layanan,protokol_pengobatan_detail,TANGGAL,1,1,TANGGAL,BTREE
layanan,protokol_pengobatan_detail_obat,PRIMARY,0,1,ID,BTREE
layanan,protokol_pengobatan_detail_obat,PROTOKOL,1,1,PROTOKOL_DETAIL,BTREE
layanan,protokol_pengobatan_detail_obat,protokol_pengobatan_detail_obat_BARANG_IDX,1,1,BARANG,BTREE
layanan,protokol_pengobatan_detail_obat,protokol_pengobatan_detail_obat_FREKUENSI_IDX,1,1,FREKUENSI,BTREE
layanan,protokol_pengobatan_detail_obat,protokol_pengobatan_detail_obat_RUTE_PEMBERIAN_IDX,1,1,RUTE_PEMBERIAN,BTREE
layanan,protokol_pengobatan_detail_obat,SIKLUS,1,1,REF,BTREE
layanan,protokol_pengobatan_detail_obat,STATUS,1,1,STATUS,BTREE
layanan,resep_terlayani_kpo,DOKTER_DPJP,1,1,DOKTER_DPJP,BTREE
layanan,resep_terlayani_kpo,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
layanan,resep_terlayani_kpo,NOPEN,1,1,NOPEN,BTREE
layanan,resep_terlayani_kpo,ORDER_RESEP,1,1,ORDER_RESEP,BTREE
layanan,resep_terlayani_kpo,PRIMARY,0,1,ID,BTREE
layanan,resep_terlayani_kpo,TANGGAL,1,1,TANGGAL,BTREE
layanan,resep_terlayani_kpo,TUJUAN,1,1,TUJUAN,BTREE
layanan,resep_terlayani_kpo_detil,FREKUENSI,1,1,FREKUENSI,BTREE
layanan,resep_terlayani_kpo_detil,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
layanan,resep_terlayani_kpo_detil,LAYANAN_FARMASI,1,1,LAYANAN_FARMASI,BTREE
layanan,resep_terlayani_kpo_detil,PRIMARY,0,1,ID,BTREE
layanan,resep_terlayani_kpo_detil,RESEP_TERLAYANI_KPO,1,1,RESEP_TERLAYANI_KPO,BTREE
layanan,resep_terlayani_kpo_detil,RUTE_PEMBERIAN,1,1,RUTE_PEMBERIAN,BTREE
layanan,resep_terlayani_kpo_detil,STATUS_PEMBERIAN,1,1,STATUS_PEMBERIAN,BTREE
layanan,retur_farmasi,ID_FARMASI,1,1,ID_FARMASI,BTREE
layanan,retur_farmasi,PRIMARY,0,1,ID,BTREE
layanan,status_hasil_pemeriksaan,JENIS,1,1,JENIS,BTREE
layanan,status_hasil_pemeriksaan,PRIMARY,0,1,ID,BTREE
layanan,status_hasil_pemeriksaan,STATUS_HASIL,1,1,STATUS_HASIL,BTREE
layanan,status_hasil_pemeriksaan,STATUS_PEMERIKSAAN,1,1,STATUS_PEMERIKSAAN,BTREE
layanan,status_hasil_pemeriksaan,STATUS_PENGIRIMAN_HASIL,1,1,STATUS_PENGIRIMAN_HASIL,BTREE
layanan,status_hasil_pemeriksaan,TINDAKAN_MEDIS_ID,0,1,TINDAKAN_MEDIS_ID,BTREE
layanan,telaah_awal_resep,PRIMARY,0,1,ID,BTREE
layanan,telaah_awal_resep,RESEP_REF_TELAAH,0,1,RESEP,BTREE
layanan,telaah_awal_resep,RESEP_REF_TELAAH,0,2,REF_TELAAH,BTREE
layanan,telaah_awal_resep,RESEP_REF_TELAAH,0,3,JENIS,BTREE
layanan,telaah_awal_resep,STATUS,1,1,STATUS,BTREE
layanan,telaah_awal_resep,UPDATE_TIME,1,1,UPDATE_TIME,BTREE
layanan,tindakan_medis,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
layanan,tindakan_medis,OTOMATIS,1,1,OTOMATIS,BTREE
layanan,tindakan_medis,PRIMARY,0,1,ID,BTREE
layanan,tindakan_medis,STATUS,1,1,STATUS,BTREE
layanan,tindakan_medis,TANGGAL,1,1,TANGGAL,BTREE
layanan,tindakan_medis,TINDAKAN,1,1,TINDAKAN,BTREE
layanan,tindakan_medis,VERIFIKASI,1,1,VERIFIKASI,BTREE
layanan,waktu_pelayanan_kpo,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
layanan,waktu_pelayanan_kpo,LAYANAN_FARMASI,1,1,LAYANAN_FARMASI,BTREE
layanan,waktu_pelayanan_kpo,PRIMARY,0,1,ID,BTREE
layanan,waktu_pelayanan_kpo,STATUS,1,1,STATUS,BTREE
layanan,waktu_pelayanan_kpo_detil,PERAWAT_1,1,1,PERAWAT_1,BTREE
layanan,waktu_pelayanan_kpo_detil,PERAWAT_2,1,1,PERAWAT_2,BTREE
layanan,waktu_pelayanan_kpo_detil,PRIMARY,0,1,ID,BTREE
layanan,waktu_pelayanan_kpo_detil,STATUS,1,1,STATUS,BTREE
layanan,waktu_pelayanan_kpo_detil,WAKTU_PELAYANAN_KPO,1,1,WAKTU_PELAYANAN_KPO,BTREE
lis,dokter_jaga,DOKTER_ID,1,1,DOKTER_ID,BTREE
lis,dokter_jaga,PRIMARY,0,1,ID,BTREE
lis,dokter_jaga,STATUS,1,1,STATUS,BTREE
lis,flag_lis,PRIMARY,0,1,ID,BTREE
lis,flag_lis,VENDOR_ID_KODE,0,1,VENDOR_ID,BTREE
lis,flag_lis,VENDOR_ID_KODE,0,2,KODE,BTREE
lis,hasil_log,HIS_KODE_TEST,1,1,HIS_KODE_TEST,BTREE
lis,hasil_log,HIS_NO_LAB,1,1,HIS_NO_LAB,BTREE
lis,hasil_log,LIS_KODE_TEST,1,1,LIS_KODE_TEST,BTREE
lis,hasil_log,LIS_NAMA_TEST,1,1,LIS_NAMA_TEST,BTREE
lis,hasil_log,LIS_NO,1,1,LIS_NO,BTREE
lis,hasil_log,LIS_TANGGAL,1,1,LIS_TANGGAL,BTREE
lis,hasil_log,PREFIX_KODE,1,1,PREFIX_KODE,BTREE
lis,hasil_log,PRIMARY,0,1,ID,BTREE
lis,hasil_log,REF,1,1,REF,BTREE
lis,hasil_log,TANGGAL,1,1,TANGGAL,BTREE
lis,hasil_log,VENDOR_LIS,1,1,VENDOR_LIS,BTREE
lis,hasil_log_micro_antibiotik,HIS_ITEM_ID,1,1,HIS_ITEM_ID,BTREE
lis,hasil_log_micro_antibiotik,HIS_LAB_NO,1,1,HIS_LAB_NO,BTREE
lis,hasil_log_micro_antibiotik,LIS_ANTIBIOTIC_ID,1,1,LIS_ANTIBIOTIC_ID,BTREE
lis,hasil_log_micro_antibiotik,LIS_NO,1,1,LIS_NO,BTREE
lis,hasil_log_micro_antibiotik,PRIMARY,0,1,ID,BTREE
lis,hasil_log_micro_antibiotik,STATUS,1,1,STATUS,BTREE
lis,hasil_log_micro_antibiotik,TANGGAL,1,1,TANGGAL,BTREE
lis,hasil_log_micro_antibiotik,VENDOR_LIS,1,1,VENDOR_LIS,BTREE
lis,hasil_log_micro_organism,HIS_ITEM_ID,1,1,HIS_ITEM_ID,BTREE
lis,hasil_log_micro_organism,HIS_LAB_NO,1,1,HIS_LAB_NO,BTREE
lis,hasil_log_micro_organism,LIS_BIO_NUMBER,1,1,LIS_BIO_NUMBER,BTREE
lis,hasil_log_micro_organism,LIS_NO,1,1,LIS_NO,BTREE
lis,hasil_log_micro_organism,LIS_ORG_ID,1,1,LIS_ORG_ID,BTREE
lis,hasil_log_micro_organism,LIS_TANGGAL,1,1,LIS_TANGGAL,BTREE
lis,hasil_log_micro_organism,PATIENT_ID,1,1,PATIENT_ID,BTREE
lis,hasil_log_micro_organism,PRIMARY,0,1,ID,BTREE
lis,hasil_log_micro_organism,STATUS,1,1,STATUS,BTREE
lis,hasil_log_micro_organism,TANGGAL,1,1,TANGGAL,BTREE
lis,hasil_log_micro_organism,VENDOR_LIS,1,1,VENDOR_LIS,BTREE
lis,lis_tanpa_order_config,PRIMARY,0,1,ID,BTREE
lis,mapping_hasil,HIS_KODE_TES,1,1,HIS_KODE_TEST,BTREE
lis,mapping_hasil,LIS_KODE_TEST,1,1,LIS_KODE_TEST,BTREE
lis,mapping_hasil,PARAMETER_TINDAKAN_LAB,1,1,PARAMETER_TINDAKAN_LAB,BTREE
lis,mapping_hasil,PRIMARY,0,1,ID,BTREE
lis,mapping_hasil,VENDOR_LIS,1,1,VENDOR_LIS,BTREE
lis,mapping_hasil_micro,HIS_KODE,1,1,HIS_KODE,BTREE
lis,mapping_hasil_micro,JENIS,1,1,JENIS,BTREE
lis,mapping_hasil_micro,LIS_KODE,1,1,LIS_KODE,BTREE
lis,mapping_hasil_micro,PARAMETER_MICRO,1,1,PARAMETER_MICRO,BTREE
lis,mapping_hasil_micro,PRIMARY,0,1,ID,BTREE
lis,mapping_hasil_micro,VENDOR_LIS,1,1,VENDOR_LIS,BTREE
lis,order_item_log,PRIMARY,0,1,HIS_ID,BTREE
lis,parameter_lis,PRIMARY,0,1,ID,BTREE
lis,parameter_lis,VENDOR_ID_KODE,0,1,VENDOR_ID,BTREE
lis,parameter_lis,VENDOR_ID_KODE,0,2,KODE,BTREE
lis,parameter_lis_micro,PRIMARY,0,1,ID,BTREE
lis,parameter_lis_micro,STATUS,1,1,STATUS,BTREE
lis,parameter_lis_micro,VENDOR_ID_JENIS_KODE,0,1,VENDOR_ID,BTREE
lis,parameter_lis_micro,VENDOR_ID_JENIS_KODE,0,2,JENIS,BTREE
lis,parameter_lis_micro,VENDOR_ID_JENIS_KODE,0,3,KODE,BTREE
lis,prefix_parameter_lis,PRIMARY,0,1,ID,BTREE
lis,prefix_parameter_lis,VENDOR_ID_KODE_LIS_KODE_TEST,0,1,VENDOR_ID,BTREE
lis,prefix_parameter_lis,VENDOR_ID_KODE_LIS_KODE_TEST,0,2,KODE,BTREE
lis,prefix_parameter_lis,VENDOR_ID_KODE_LIS_KODE_TEST,0,3,LIS_KODE_TEST,BTREE
lis,status_hasil,PRIMARY,0,1,ID,BTREE
lis,status_hasil_log,FLAG,1,1,FLAG,BTREE
lis,status_hasil_log,ID,0,1,ID,BTREE
lis,status_hasil_log_micro_antibiotik,FLAG,1,1,FLAG,BTREE
lis,status_hasil_log_micro_antibiotik,ID,0,1,ID,BTREE
lis,status_hasil_log_micro_organism,FLAG,1,1,FLAG,BTREE
lis,status_hasil_log_micro_organism,ID,0,1,ID,BTREE
lis,vendor_lis,PRIMARY,0,1,ID,BTREE
logs,bridge_log,ACCESS_FROM_IP,1,1,ACCESS_FROM_IP,BTREE
logs,bridge_log,ID,1,1,ID,BTREE
logs,bridge_log,JENIS,1,1,JENIS,BTREE
logs,pengguna_akses_log,AKSI,1,1,AKSI,BTREE
logs,pengguna_akses_log,ID,1,1,ID,BTREE
logs,pengguna_akses_log,OBJEK,1,1,OBJEK,BTREE
logs,pengguna_akses_log,PENGGUNA,1,1,PENGGUNA,BTREE
logs,pengguna_akses_log,REF,1,1,REF,BTREE
logs,pengguna_request_log,LOKASI_AKSES,1,1,LOKASI_AKSES,BTREE
logs,pengguna_request_log,PENGGUNA,1,1,PENGGUNA,BTREE
logs,pengguna_request_log,PRIMARY,0,1,ID,BTREE
logs,pengguna_request_log,TANGGAL_AKSES,1,1,TANGGAL_AKSES,BTREE
logs,pengguna_request_log,TUJUAN_AKSES,1,1,TUJUAN_AKSES,BTREE
master,administrasi,NAMA,1,1,NAMA,BTREE
master,administrasi,PRIMARY,0,1,ID,BTREE
master,antibiotik_bakteri,BAKTERI_ANTIBIOTIK,0,1,BAKTERI,BTREE
master,antibiotik_bakteri,BAKTERI_ANTIBIOTIK,0,2,ANTIBIOTIK,BTREE
master,antibiotik_bakteri,PRIMARY,0,1,ID,BTREE
master,apoteker,NIP,0,1,NAMA,BTREE
master,apoteker,PRIMARY,0,1,ID,BTREE
master,apoteker,STATUS,1,1,STATUS,BTREE
master,audios,JENIS,1,1,JENIS,BTREE
master,audios,PRIMARY,0,1,ID,BTREE
master,audios,STATUS,1,1,STATUS,BTREE
master,audios,TEKS,1,1,TEKS,BTREE
master,batas_ruangan_vip,KELAS,1,1,KELAS,BTREE
master,batas_ruangan_vip,PRIMARY,0,1,ID,BTREE
master,batas_ruangan_vip,RUANGAN,1,1,RUANGAN,BTREE
master,batas_ruangan_vip,TANGGAL_SK,1,1,TANGGAL_SK,BTREE
master,bulan,PRIMARY,0,1,ID,BTREE
master,depo_layanan_farmasi,INDEKS,1,1,INDEKS,BTREE
master,depo_layanan_farmasi,MULAI,1,1,MULAI,BTREE
master,depo_layanan_farmasi,PRIMARY,0,1,ID,BTREE
master,depo_layanan_farmasi,RUANGAN_FARMASI,1,1,RUANGAN_FARMASI,BTREE
master,depo_layanan_farmasi,RUANGAN_LAYANAN,1,1,RUANGAN_LAYANAN,BTREE
master,depo_layanan_farmasi,SELESAI,1,1,SELESAI,BTREE
master,depo_layanan_farmasi,STATUS,1,1,STATUS,BTREE
master,diagnosa,PRIMARY,0,1,ID,BTREE
master,diagnosa_masuk,ICD_DIAGNOSA,0,1,ICD,BTREE
master,diagnosa_masuk,ICD_DIAGNOSA,0,2,DIAGNOSA,BTREE
master,diagnosa_masuk,PRIMARY,0,1,ID,BTREE
master,diskon,JENIS,1,1,JENIS,BTREE
master,diskon,JENIS_TANGGAL,0,1,JENIS,BTREE
master,diskon,JENIS_TANGGAL,0,2,TANGGAL,BTREE
master,diskon,PRIMARY,0,1,ID,BTREE
master,diskon,STATUS,1,1,STATUS,BTREE
master,diskon,TANGGAL,1,1,TANGGAL,BTREE
master,distribusi_tarif_paket,PAKET,1,1,PAKET,BTREE
master,distribusi_tarif_paket,PRIMARY,0,1,ID,BTREE
master,distribusi_tarif_paket,STATUS,1,1,STATUS,BTREE
master,distribusi_tarif_paket,TANGGAL,1,1,TANGGAL,BTREE
master,distribusi_tarif_paket_detil,PAKET_DETIL,1,1,PAKET_DETIL,BTREE
master,distribusi_tarif_paket_detil,PRIMARY,0,1,ID,BTREE
master,distribusi_tarif_paket_detil,STATUS,1,1,STATUS,BTREE
master,distribusi_tarif_paket_detil,TANGGAL,1,1,TANGGAL,BTREE
master,distribusi_tarif_tindakan,PRIMARY,0,1,ID,BTREE
master,distribusi_tarif_tindakan,TARIF_TINDAKAN_JENIS,0,1,TARIF_TINDAKAN,BTREE
master,distribusi_tarif_tindakan,TARIF_TINDAKAN_JENIS,0,2,JENIS,BTREE
master,dokter,NIP,0,1,NIP,BTREE
master,dokter,PRIMARY,0,1,ID,BTREE
master,dokter,STATUS,1,1,STATUS,BTREE
master,dokter_ruangan,DOKTER,1,1,DOKTER,BTREE
master,dokter_ruangan,PRIMARY,0,1,ID,BTREE
master,dokter_ruangan,RUANGAN,1,1,RUANGAN,BTREE
master,dokter_ruangan,STATUS,1,1,STATUS,BTREE
master,dokter_ruangan,TANGGAL,1,1,TANGGAL,BTREE
master,dokter_smf,DOKTER,1,1,DOKTER,BTREE
master,dokter_smf,PRIMARY,0,1,ID,BTREE
master,dokter_smf,SMF,1,1,SMF,BTREE
master,dokter_smf,STATUS,1,1,STATUS,BTREE
master,dokter_smf,TANGGAL,1,1,TANGGAL,BTREE
master,frekuensi_aturan_resep,KETERANGAN,1,1,KETERANGAN,BTREE
master,frekuensi_aturan_resep,PRIMARY,0,1,ID,BTREE
master,frekuensi_aturan_resep,STATUS,1,1,STATUS,BTREE
master,frekuensi_aturan_resep_kategori,FREKUENSI,1,1,FREKUENSI,BTREE
master,frekuensi_aturan_resep_kategori,KATEGORI,1,1,KATEGORI,BTREE
master,frekuensi_aturan_resep_kategori,PRIMARY,0,1,ID,BTREE
master,frekuensi_aturan_resep_kategori,STATUS,1,1,STATUS,BTREE
master,general_consent,PRIMARY,0,1,ID,BTREE
master,general_consent,PRIMARY,0,2,JENIS,BTREE
master,group_lab,PRIMARY,0,1,ID,BTREE
master,group_pemeriksaan,JENIS_ASSESMENT_PROCEDURE,1,1,JENIS_ASSESMENT_PROCEDURE,BTREE
